timestamp,open,high,low,close,volume,quote_volume,symbol,exchange,interval
2025-11-04 07:09:00+00:00,155857000.0,155857000.0,155780000.0,155786000.0,1.90052398,296109747.81721,BTC-KRW,upbit,1m
2025-11-04 07:10:00+00:00,155786000.0,155789000.0,155701000.0,155701000.0,2.88626967,449591924.93461,BTC-KRW,upbit,1m
2025-11-04 07:11:00+00:00,155771000.0,155773000.0,155680000.0,155698000.0,2.94263071,458158222.87383,BTC-KRW,upbit,1m
2025-11-04 07:12:00+00:00,155698000.0,155698000.0,155615000.0,155617000.0,2.80938749,437268455.63127,BTC-KRW,upbit,1m
2025-11-04 07:13:00+00:00,155617000.0,155617000.0,155516000.0,155516000.0,5.77597716,898616846.26704,BTC-KRW,upbit,1m
2025-11-04 07:14:00+00:00,155516000.0,155516000.0,155500000.0,155501000.0,7.57410975,1177783374.7605,BTC-KRW,upbit,1m
2025-11-04 07:15:00+00:00,155501000.0,155501000.0,155418000.0,155420000.0,5.91587293,919748656.13021,BTC-KRW,upbit,1m
2025-11-04 07:16:00+00:00,155420000.0,155601000.0,155391000.0,155599000.0,22.98498517,3572890811.49015,BTC-KRW,upbit,1m
2025-11-04 07:17:00+00:00,155601000.0,155601000.0,155497000.0,155585000.0,2.44267742,380038488.05502,BTC-KRW,upbit,1m
2025-11-04 07:18:00+00:00,155585000.0,155601000.0,155574000.0,155600000.0,3.88495662,604493515.85327,BTC-KRW,upbit,1m
2025-11-04 07:19:00+00:00,155601000.0,155601000.0,155583000.0,155583000.0,2.11729907,329445148.46088,BTC-KRW,upbit,1m
2025-11-04 07:20:00+00:00,155583000.0,155583000.0,155547000.0,155556000.0,1.90730846,296701399.10228,BTC-KRW,upbit,1m
2025-11-04 07:21:00+00:00,155556000.0,155556000.0,155492000.0,155492000.0,2.11809654,329421029.25935,BTC-KRW,upbit,1m
2025-11-04 07:22:00+00:00,155526000.0,155526000.0,155375000.0,155404000.0,4.71139978,732336936.89322,BTC-KRW,upbit,1m
2025-11-04 07:23:00+00:00,155404000.0,155417000.0,155261000.0,155298000.0,8.79936721,1366822437.51129,BTC-KRW,upbit,1m
2025-11-04 07:24:00+00:00,155298000.0,155303000.0,155280000.0,155280000.0,6.70911744,1041838941.132,BTC-KRW,upbit,1m
2025-11-04 07:25:00+00:00,155285000.0,155285000.0,155246000.0,155272000.0,6.90984432,1072906169.93198,BTC-KRW,upbit,1m
2025-11-04 07:26:00+00:00,155272000.0,155365000.0,155244000.0,155298000.0,9.37690914,1456026240.38967,BTC-KRW,upbit,1m
2025-11-04 07:27:00+00:00,155298000.0,155298000.0,155222000.0,155224000.0,2.63506711,409109893.51576,BTC-KRW,upbit,1m
2025-11-04 07:28:00+00:00,155222000.0,155225000.0,155100000.0,155100000.0,10.05635811,1560140960.13691,BTC-KRW,upbit,1m
2025-11-04 07:29:00+00:00,155100000.0,155100000.0,155001000.0,155007000.0,12.1946303,1890503756.71702,BTC-KRW,upbit,1m
2025-11-04 07:30:00+00:00,155007000.0,155013000.0,155000000.0,155001000.0,21.90985508,3396042730.03573,BTC-KRW,upbit,1m
2025-11-04 07:31:00+00:00,155001000.0,155095000.0,155000000.0,155057000.0,11.57385948,1794259397.03286,BTC-KRW,upbit,1m
2025-11-04 07:32:00+00:00,155056000.0,155057000.0,155055000.0,155056000.0,6.00883095,931708339.82116,BTC-KRW,upbit,1m
2025-11-04 07:33:00+00:00,155056000.0,155056000.0,155000000.0,155042000.0,6.51783596,1010457355.65513,BTC-KRW,upbit,1m
2025-11-04 07:34:00+00:00,155050000.0,155056000.0,155000000.0,155002000.0,12.52793747,1942162206.45487,BTC-KRW,upbit,1m
2025-11-04 07:35:00+00:00,155002000.0,155045000.0,155000000.0,155030000.0,9.09796804,1410282939.68248,BTC-KRW,upbit,1m
2025-11-04 07:36:00+00:00,155030000.0,155045000.0,155001000.0,155030000.0,4.11715685,638260941.22831,BTC-KRW,upbit,1m
2025-11-04 07:37:00+00:00,155030000.0,155090000.0,155001000.0,155090000.0,12.44683702,1929832313.60691,BTC-KRW,upbit,1m
2025-11-04 07:38:00+00:00,155090000.0,155211000.0,155078000.0,155188000.0,2.87649163,446221104.94126,BTC-KRW,upbit,1m
2025-11-04 07:39:00+00:00,155211000.0,155351000.0,155120000.0,155259000.0,4.85646363,753958892.02089,BTC-KRW,upbit,1m
2025-11-04 07:40:00+00:00,155259000.0,155485000.0,155216000.0,155421000.0,4.56072664,708586111.412,BTC-KRW,upbit,1m
2025-11-04 07:41:00+00:00,155421000.0,155453000.0,155197000.0,155267000.0,9.37568737,1457065975.06797,BTC-KRW,upbit,1m
2025-11-04 07:42:00+00:00,155267000.0,155267000.0,155055000.0,155055000.0,2.97631322,461748187.1371,BTC-KRW,upbit,1m
2025-11-04 07:43:00+00:00,155091000.0,155091000.0,155000000.0,155000000.0,7.98379521,1237537313.3688,BTC-KRW,upbit,1m
2025-11-04 07:44:00+00:00,155000000.0,155001000.0,155000000.0,155001000.0,6.6166841,1025586762.70516,BTC-KRW,upbit,1m
2025-11-04 07:45:00+00:00,155001000.0,155001000.0,155000000.0,155001000.0,3.87123234,600041822.1832,BTC-KRW,upbit,1m
2025-11-04 07:46:00+00:00,155001000.0,155001000.0,155000000.0,155000000.0,3.57947496,554820906.22711,BTC-KRW,upbit,1m
2025-11-04 07:47:00+00:00,155001000.0,155001000.0,155000000.0,155001000.0,8.39465555,1301177873.8446,BTC-KRW,upbit,1m
2025-11-04 07:48:00+00:00,155001000.0,155001000.0,155000000.0,155001000.0,5.76624395,893769437.96004,BTC-KRW,upbit,1m
2025-11-04 07:49:00+00:00,155001000.0,155001000.0,154975000.0,154978000.0,32.41894075,5024898135.15069,BTC-KRW,upbit,1m
2025-11-04 07:50:00+00:00,154978000.0,154978000.0,154943000.0,154943000.0,4.97318091,770665356.31809,BTC-KRW,upbit,1m
2025-11-04 07:51:00+00:00,154943000.0,154944000.0,154888000.0,154890000.0,7.86728143,1218710356.5638,BTC-KRW,upbit,1m
2025-11-04 07:52:00+00:00,154900000.0,154913000.0,154887000.0,154911000.0,5.86169133,907990650.25357,BTC-KRW,upbit,1m
2025-11-04 07:53:00+00:00,154911000.0,154911000.0,154876000.0,154902000.0,3.56128265,551646466.192,BTC-KRW,upbit,1m
2025-11-04 07:54:00+00:00,154903000.0,154907000.0,154870000.0,154876000.0,3.58150706,554753048.44842,BTC-KRW,upbit,1m
2025-11-04 07:55:00+00:00,154876000.0,154889000.0,154800000.0,154823000.0,5.65593729,875831035.83401,BTC-KRW,upbit,1m
2025-11-04 07:56:00+00:00,154823000.0,154823000.0,154788000.0,154797000.0,5.81306613,899877422.42951,BTC-KRW,upbit,1m
2025-11-04 07:57:00+00:00,154799000.0,154802000.0,154750000.0,154750000.0,12.86313634,1991084651.74944,BTC-KRW,upbit,1m
2025-11-04 07:58:00+00:00,154754000.0,154770000.0,154719000.0,154719000.0,6.33723242,980660758.12787,BTC-KRW,upbit,1m
2025-11-04 07:59:00+00:00,154729000.0,154730000.0,154600000.0,154681000.0,7.23181725,1118591325.8219,BTC-KRW,upbit,1m
2025-11-04 08:00:00+00:00,154681000.0,154681000.0,154590000.0,154660000.0,7.9252198,1225514707.69562,BTC-KRW,upbit,1m
2025-11-04 08:01:00+00:00,154658000.0,154660000.0,154500000.0,154576000.0,9.85633017,1523506499.93073,BTC-KRW,upbit,1m
2025-11-04 08:02:00+00:00,154553000.0,154553000.0,154427000.0,154497000.0,9.8320089,1519085090.96958,BTC-KRW,upbit,1m
2025-11-04 08:03:00+00:00,154482000.0,154497000.0,154400000.0,154419000.0,7.71557698,1191621208.12033,BTC-KRW,upbit,1m
2025-11-04 08:04:00+00:00,154422000.0,154422000.0,154338000.0,154339000.0,7.45319998,1150593593.07929,BTC-KRW,upbit,1m
2025-11-04 08:05:00+00:00,154338000.0,154339000.0,154264000.0,154271000.0,4.37783423,675569792.19292,BTC-KRW,upbit,1m
2025-11-04 08:06:00+00:00,154270000.0,154271000.0,154154000.0,154171000.0,10.66802169,1644943070.41617,BTC-KRW,upbit,1m
2025-11-04 08:07:00+00:00,154171000.0,154178000.0,154086000.0,154087000.0,9.2173433,1420668043.63958,BTC-KRW,upbit,1m
2025-11-04 08:08:00+00:00,154087000.0,154090000.0,153995000.0,153996000.0,24.74188375,3810450844.92512,BTC-KRW,upbit,1m
2025-11-04 08:09:00+00:00,153996000.0,154000000.0,153801000.0,153801000.0,17.46581463,2687633984.31442,BTC-KRW,upbit,1m
2025-11-04 08:10:00+00:00,153801000.0,153938000.0,153717000.0,153929000.0,42.75100164,6574765187.44838,BTC-KRW,upbit,1m
2025-11-04 08:11:00+00:00,153929000.0,154065000.0,153811000.0,154000000.0,10.44674228,1608567502.27993,BTC-KRW,upbit,1m
2025-11-04 08:12:00+00:00,154000000.0,154090000.0,153966000.0,154024000.0,5.89411845,907860145.95776,BTC-KRW,upbit,1m
2025-11-04 08:13:00+00:00,154044000.0,154045000.0,153724000.0,153770000.0,9.48084407,1459344278.48064,BTC-KRW,upbit,1m
2025-11-04 08:14:00+00:00,153733000.0,153770000.0,153474000.0,153481000.0,16.46303001,2528584888.61731,BTC-KRW,upbit,1m
2025-11-04 08:15:00+00:00,153481000.0,153511000.0,153427000.0,153487000.0,12.70401364,1949967236.2946,BTC-KRW,upbit,1m
2025-11-04 08:16:00+00:00,153487000.0,153511000.0,153397000.0,153500000.0,19.42928261,2981469724.31468,BTC-KRW,upbit,1m
2025-11-04 08:17:00+00:00,153500000.0,153500000.0,153329000.0,153405000.0,7.89661017,1211360764.65546,BTC-KRW,upbit,1m
2025-11-04 08:18:00+00:00,153405000.0,153405000.0,153300000.0,153327000.0,5.71729923,876772367.53693,BTC-KRW,upbit,1m
2025-11-04 08:19:00+00:00,153327000.0,153350000.0,153183000.0,153200000.0,9.80107987,1502197829.44251,BTC-KRW,upbit,1m
2025-11-04 08:20:00+00:00,153200000.0,153349000.0,153183000.0,153300000.0,27.16411778,4161872515.17327,BTC-KRW,upbit,1m
2025-11-04 08:21:00+00:00,153349000.0,153770000.0,153268000.0,153769000.0,14.19144736,2179241445.2475,BTC-KRW,upbit,1m
2025-11-04 08:22:00+00:00,153770000.0,154055000.0,153420000.0,154055000.0,10.0187206,1540322530.07777,BTC-KRW,upbit,1m
2025-11-04 08:23:00+00:00,154080000.0,154339000.0,154042000.0,154193000.0,20.03617718,3089796977.29673,BTC-KRW,upbit,1m
2025-11-04 08:24:00+00:00,154193000.0,154194000.0,154077000.0,154193000.0,5.53713259,853622613.69303,BTC-KRW,upbit,1m
2025-11-04 08:25:00+00:00,154193000.0,154383000.0,154111000.0,154300000.0,8.76385457,1351977661.11684,BTC-KRW,upbit,1m
2025-11-04 08:26:00+00:00,154300000.0,154300000.0,154000000.0,154080000.0,5.30524563,817745876.23478,BTC-KRW,upbit,1m
2025-11-04 08:27:00+00:00,154078000.0,154080000.0,153929000.0,154000000.0,7.80907311,1202605924.43874,BTC-KRW,upbit,1m
2025-11-04 08:28:00+00:00,154080000.0,154166000.0,153927000.0,154076000.0,2.71969254,418987750.58434,BTC-KRW,upbit,1m
2025-11-04 08:29:00+00:00,154076000.0,154195000.0,154000000.0,154100000.0,3.86387414,595319682.73189,BTC-KRW,upbit,1m
2025-11-04 08:30:00+00:00,154193000.0,154300000.0,154100000.0,154300000.0,4.18764281,645559618.64002,BTC-KRW,upbit,1m
2025-11-04 08:31:00+00:00,154300000.0,154580000.0,154294000.0,154550000.0,4.78364593,738764025.24679,BTC-KRW,upbit,1m
2025-11-04 08:32:00+00:00,154552000.0,154720000.0,154533000.0,154708000.0,8.19765743,1267531159.29931,BTC-KRW,upbit,1m
2025-11-04 08:33:00+00:00,154708000.0,154733000.0,154649000.0,154671000.0,6.67318093,1032366514.74328,BTC-KRW,upbit,1m
2025-11-04 08:34:00+00:00,154671000.0,154677000.0,154580000.0,154677000.0,3.19846459,494634190.30161,BTC-KRW,upbit,1m
2025-11-04 08:35:00+00:00,154671000.0,154733000.0,154654000.0,154719000.0,4.23426746,654950847.43488,BTC-KRW,upbit,1m
2025-11-04 08:36:00+00:00,154719000.0,154871000.0,154705000.0,154870000.0,3.2730262,506647540.69159,BTC-KRW,upbit,1m
2025-11-04 08:37:00+00:00,154832000.0,154872000.0,154756000.0,154815000.0,4.80836946,744406184.87202,BTC-KRW,upbit,1m
2025-11-04 08:38:00+00:00,154801000.0,154889000.0,154801000.0,154889000.0,2.59189228,401363888.16284,BTC-KRW,upbit,1m
2025-11-04 08:39:00+00:00,154889000.0,154889000.0,154755000.0,154889000.0,4.51426593,698926104.74712,BTC-KRW,upbit,1m
2025-11-04 08:40:00+00:00,154888000.0,154889000.0,154775000.0,154817000.0,2.47822232,383697427.61235,BTC-KRW,upbit,1m
2025-11-04 08:41:00+00:00,154853000.0,154863000.0,154719000.0,154829000.0,2.51738558,389676927.87614,BTC-KRW,upbit,1m
2025-11-04 08:42:00+00:00,154829000.0,154862000.0,154750000.0,154842000.0,2.15318927,333365320.2287,BTC-KRW,upbit,1m
2025-11-04 08:43:00+00:00,154842000.0,154842000.0,154708000.0,154836000.0,1.84592847,285777243.16037,BTC-KRW,upbit,1m
2025-11-04 08:44:00+00:00,154836000.0,154842000.0,154825000.0,154825000.0,3.55204047,549993982.06071,BTC-KRW,upbit,1m
2025-11-04 08:45:00+00:00,154825000.0,154841000.0,154600000.0,154601000.0,3.48257714,538718740.91907,BTC-KRW,upbit,1m
2025-11-04 08:46:00+00:00,154601000.0,154602000.0,154135000.0,154145000.0,5.68574361,877405350.5179,BTC-KRW,upbit,1m
2025-11-04 08:47:00+00:00,154135000.0,154253000.0,154031000.0,154253000.0,11.43327506,1761697203.53134,BTC-KRW,upbit,1m
2025-11-04 08:48:00+00:00,154061000.0,154377000.0,154020000.0,154079000.0,4.98211114,767905284.71851,BTC-KRW,upbit,1m
2025-11-04 08:49:00+00:00,154079000.0,154132000.0,154018000.0,154100000.0,3.52455493,542966488.95986,BTC-KRW,upbit,1m
2025-11-04 08:50:00+00:00,154100000.0,154100000.0,154010000.0,154089000.0,3.02756841,466428728.93488,BTC-KRW,upbit,1m
2025-11-04 08:51:00+00:00,154089000.0,154090000.0,153900000.0,153972000.0,4.08845024,629568556.36614,BTC-KRW,upbit,1m
2025-11-04 08:52:00+00:00,153991000.0,153991000.0,153801000.0,153826000.0,2.9879631,459721029.10805,BTC-KRW,upbit,1m
2025-11-04 08:53:00+00:00,153826000.0,153827000.0,153670000.0,153800000.0,9.79504439,1506131628.34308,BTC-KRW,upbit,1m
2025-11-04 08:54:00+00:00,153800000.0,153920000.0,153755000.0,153804000.0,6.93695848,1066929828.74416,BTC-KRW,upbit,1m
2025-11-04 08:55:00+00:00,153804000.0,153846000.0,153801000.0,153846000.0,3.37871934,519737953.58429,BTC-KRW,upbit,1m
2025-11-04 08:56:00+00:00,153921000.0,153949000.0,153805000.0,153851000.0,6.37869978,981366386.66459,BTC-KRW,upbit,1m
2025-11-04 08:57:00+00:00,153900000.0,153950000.0,153846000.0,153921000.0,4.00771809,616937727.01807,BTC-KRW,upbit,1m
2025-11-04 08:58:00+00:00,153900000.0,153921000.0,153899000.0,153912000.0,4.74314141,730030604.32603,BTC-KRW,upbit,1m
2025-11-04 08:59:00+00:00,153921000.0,153921000.0,153903000.0,153904000.0,1.63678536,251909946.34337,BTC-KRW,upbit,1m
2025-11-04 09:00:00+00:00,153904000.0,153905000.0,153903000.0,153905000.0,2.6864471,413454232.69343,BTC-KRW,upbit,1m
2025-11-04 09:01:00+00:00,153905000.0,153912000.0,153904000.0,153905000.0,2.02850799,312202234.81237,BTC-KRW,upbit,1m
2025-11-04 09:02:00+00:00,153912000.0,153912000.0,153904000.0,153912000.0,2.91168834,448136314.20171,BTC-KRW,upbit,1m
2025-11-04 09:03:00+00:00,153910000.0,153910000.0,153802000.0,153837000.0,8.60439621,1323980263.63578,BTC-KRW,upbit,1m
2025-11-04 09:04:00+00:00,153837000.0,153873000.0,153802000.0,153809000.0,1.01485928,156114881.72251,BTC-KRW,upbit,1m
2025-11-04 09:05:00+00:00,153809000.0,153809000.0,153799000.0,153799000.0,1.48667701,228651717.3525,BTC-KRW,upbit,1m
2025-11-04 09:06:00+00:00,153800000.0,153837000.0,153799000.0,153831000.0,5.52515173,849808912.67763,BTC-KRW,upbit,1m
2025-11-04 09:07:00+00:00,153831000.0,153833000.0,153755000.0,153772000.0,3.49037507,536804459.87406,BTC-KRW,upbit,1m
2025-11-04 09:08:00+00:00,153772000.0,153772000.0,153550000.0,153599000.0,3.64444087,560120022.89039,BTC-KRW,upbit,1m
2025-11-04 09:09:00+00:00,153599000.0,153600000.0,153402000.0,153500000.0,8.10762487,1244469441.33931,BTC-KRW,upbit,1m
2025-11-04 09:10:00+00:00,153500000.0,153500000.0,153401000.0,153497000.0,3.15388927,484043704.00468,BTC-KRW,upbit,1m
2025-11-04 09:11:00+00:00,153497000.0,153497000.0,153400000.0,153493000.0,5.45317981,837017407.63288,BTC-KRW,upbit,1m
2025-11-04 09:12:00+00:00,153493000.0,153497000.0,153492000.0,153497000.0,3.54607189,544309156.40506,BTC-KRW,upbit,1m
2025-11-04 09:13:00+00:00,153497000.0,153497000.0,153398000.0,153399000.0,3.18840108,489274739.12187,BTC-KRW,upbit,1m
2025-11-04 09:14:00+00:00,153399000.0,153399000.0,153345000.0,153371000.0,3.23578705,496294790.26522,BTC-KRW,upbit,1m
2025-11-04 09:15:00+00:00,153371000.0,153394000.0,153360000.0,153374000.0,6.65994841,1021455846.49096,BTC-KRW,upbit,1m
2025-11-04 09:16:00+00:00,153374000.0,153499000.0,153370000.0,153499000.0,11.02717221,1691941493.36728,BTC-KRW,upbit,1m
2025-11-04 09:17:00+00:00,153499000.0,153637000.0,153434000.0,153637000.0,5.2262824,802644825.96647,BTC-KRW,upbit,1m
2025-11-04 09:18:00+00:00,153637000.0,153637000.0,153600000.0,153602000.0,1.49473665,229606493.77037,BTC-KRW,upbit,1m
2025-11-04 09:19:00+00:00,153612000.0,153613000.0,153592000.0,153600000.0,1.85090825,284301489.67461,BTC-KRW,upbit,1m
2025-11-04 09:20:00+00:00,153600000.0,153600000.0,153445000.0,153565000.0,3.16114639,485456594.47257,BTC-KRW,upbit,1m
2025-11-04 09:21:00+00:00,153565000.0,153581000.0,153531000.0,153552000.0,1.89230444,290595192.07444,BTC-KRW,upbit,1m
2025-11-04 09:22:00+00:00,153552000.0,153553000.0,153469000.0,153475000.0,1.7254592,264839468.00692,BTC-KRW,upbit,1m
2025-11-04 09:23:00+00:00,153475000.0,153477000.0,153340000.0,153360000.0,3.46000523,530773139.92071,BTC-KRW,upbit,1m
2025-11-04 09:24:00+00:00,153360000.0,153407000.0,153251000.0,153335000.0,7.41432572,1136934887.07489,BTC-KRW,upbit,1m
2025-11-04 09:25:00+00:00,153294000.0,153326000.0,153200000.0,153247000.0,4.48784742,687712881.99581,BTC-KRW,upbit,1m
2025-11-04 09:26:00+00:00,153247000.0,153336000.0,153183000.0,153300000.0,11.57807626,1774112350.15541,BTC-KRW,upbit,1m
2025-11-04 09:27:00+00:00,153278000.0,153612000.0,153183000.0,153584000.0,5.26104702,806943711.2872,BTC-KRW,upbit,1m
2025-11-04 09:28:00+00:00,153612000.0,153612000.0,153527000.0,153611000.0,2.54778466,391336888.56679,BTC-KRW,upbit,1m
2025-11-04 09:29:00+00:00,153611000.0,153611000.0,153584000.0,153600000.0,3.3874576,520318346.7418,BTC-KRW,upbit,1m
2025-11-04 09:30:00+00:00,153600000.0,153611000.0,153582000.0,153609000.0,1.88172979,289027962.81335,BTC-KRW,upbit,1m
2025-11-04 09:31:00+00:00,153601000.0,153611000.0,153582000.0,153610000.0,2.15077549,330364853.52057,BTC-KRW,upbit,1m
2025-11-04 09:32:00+00:00,153611000.0,153824000.0,153597000.0,153824000.0,7.08755443,1089316263.72545,BTC-KRW,upbit,1m
2025-11-04 09:33:00+00:00,153824000.0,153837000.0,153800000.0,153836000.0,1.03428549,159092379.32774,BTC-KRW,upbit,1m
2025-11-04 09:34:00+00:00,153836000.0,153958000.0,153835000.0,153950000.0,3.61127772,555763109.50362,BTC-KRW,upbit,1m
2025-11-04 09:35:00+00:00,153950000.0,154000000.0,153842000.0,153842000.0,7.23731167,1114215293.04095,BTC-KRW,upbit,1m
2025-11-04 09:36:00+00:00,153837000.0,153877000.0,153593000.0,153597000.0,3.28726845,505294370.32926,BTC-KRW,upbit,1m
2025-11-04 09:37:00+00:00,153597000.0,153780000.0,153593000.0,153706000.0,4.2607088,654462911.07204,BTC-KRW,upbit,1m
2025-11-04 09:38:00+00:00,153706000.0,153997000.0,153684000.0,153743000.0,1.50048176,230787729.38685,BTC-KRW,upbit,1m
2025-11-04 09:39:00+00:00,153829000.0,153865000.0,153711000.0,153853000.0,1.44139097,221617061.71294,BTC-KRW,upbit,1m
2025-11-04 09:40:00+00:00,153745000.0,153853000.0,153744000.0,153809000.0,0.7562897,116298649.23334,BTC-KRW,upbit,1m
2025-11-04 09:41:00+00:00,153808000.0,153828000.0,153807000.0,153828000.0,0.70048814,107745500.84665,BTC-KRW,upbit,1m
2025-11-04 09:42:00+00:00,153828000.0,153882000.0,153827000.0,153876000.0,1.55351085,239038949.61953,BTC-KRW,upbit,1m
2025-11-04 09:43:00+00:00,153876000.0,153882000.0,153808000.0,153845000.0,3.04493431,468388870.14358,BTC-KRW,upbit,1m
2025-11-04 09:44:00+00:00,153872000.0,153873000.0,153800000.0,153800000.0,1.93117779,297097985.57944,BTC-KRW,upbit,1m
2025-11-04 09:45:00+00:00,153800000.0,153815000.0,153750000.0,153750000.0,1.1028664,169611392.73397,BTC-KRW,upbit,1m
2025-11-04 09:46:00+00:00,153759000.0,153789000.0,153744000.0,153787000.0,1.56700554,240969226.36269,BTC-KRW,upbit,1m
2025-11-04 09:47:00+00:00,153789000.0,153919000.0,153787000.0,153886000.0,2.0799832,319949695.9699,BTC-KRW,upbit,1m
2025-11-04 09:48:00+00:00,153886000.0,153922000.0,153787000.0,153846000.0,2.11503185,325407298.81402,BTC-KRW,upbit,1m
2025-11-04 09:49:00+00:00,153850000.0,153876000.0,153799000.0,153876000.0,1.70487603,262314527.87864,BTC-KRW,upbit,1m
2025-11-04 09:50:00+00:00,153876000.0,153876000.0,153872000.0,153876000.0,1.71883314,264486390.53713,BTC-KRW,upbit,1m
2025-11-04 09:51:00+00:00,153876000.0,153876000.0,153802000.0,153837000.0,1.39291182,214316761.26286,BTC-KRW,upbit,1m
2025-11-04 09:52:00+00:00,153837000.0,153850000.0,153777000.0,153780000.0,1.49681825,230220055.3911,BTC-KRW,upbit,1m
2025-11-04 09:53:00+00:00,153778000.0,153831000.0,153750000.0,153799000.0,0.82657116,127111603.85883,BTC-KRW,upbit,1m
2025-11-04 09:54:00+00:00,153799000.0,153799000.0,153670000.0,153674000.0,3.30716814,508384530.87754,BTC-KRW,upbit,1m
2025-11-04 09:55:00+00:00,153670000.0,153671000.0,153544000.0,153544000.0,2.28137001,350443450.24737,BTC-KRW,upbit,1m
2025-11-04 09:56:00+00:00,153545000.0,153595000.0,153444000.0,153488000.0,5.03838209,773343734.40524,BTC-KRW,upbit,1m
2025-11-04 09:57:00+00:00,153488000.0,153800000.0,153487000.0,153800000.0,3.89595936,598216097.05207,BTC-KRW,upbit,1m
2025-11-04 09:58:00+00:00,153809000.0,153852000.0,153799000.0,153848000.0,1.04589401,160902207.21392,BTC-KRW,upbit,1m
2025-11-04 09:59:00+00:00,153848000.0,153900000.0,153837000.0,153851000.0,3.14748787,484308031.48177,BTC-KRW,upbit,1m
2025-11-04 10:00:00+00:00,153881000.0,153881000.0,153710000.0,153800000.0,1.74458364,268347464.71437,BTC-KRW,upbit,1m
2025-11-04 10:01:00+00:00,153810000.0,153810000.0,153700000.0,153703000.0,1.12332137,172693398.17289,BTC-KRW,upbit,1m
2025-11-04 10:02:00+00:00,153703000.0,153750000.0,153680000.0,153750000.0,1.83796087,282524450.50453,BTC-KRW,upbit,1m
2025-11-04 10:03:00+00:00,153750000.0,153778000.0,153640000.0,153642000.0,2.16929423,333434384.23944,BTC-KRW,upbit,1m
2025-11-04 10:04:00+00:00,153642000.0,153749000.0,153642000.0,153700000.0,0.98972605,152123878.8932,BTC-KRW,upbit,1m
2025-11-04 10:05:00+00:00,153700000.0,153700000.0,153642000.0,153700000.0,1.20688238,185489050.66765,BTC-KRW,upbit,1m
2025-11-04 10:06:00+00:00,153700000.0,153700000.0,153696000.0,153699000.0,1.21443586,186657101.6023,BTC-KRW,upbit,1m
2025-11-04 10:07:00+00:00,153699000.0,153699000.0,153695000.0,153699000.0,2.16728417,333108477.34514,BTC-KRW,upbit,1m
2025-11-04 10:08:00+00:00,153699000.0,153699000.0,153698000.0,153699000.0,1.49703347,230092431.53787,BTC-KRW,upbit,1m
2025-11-04 10:09:00+00:00,153699000.0,153900000.0,153698000.0,153857000.0,2.7667141,425594813.59749,BTC-KRW,upbit,1m
2025-11-04 10:10:00+00:00,153854000.0,153900000.0,153854000.0,153885000.0,1.4660424,225584343.5902,BTC-KRW,upbit,1m
