btc_equity,sol_equity,portfolio_equity,btc_exposure,sol_exposure
10025664.930714883,2002122.2232608509,12027787.153975734,3.25,0.0
10022414.248145044,2002122.2232608509,12024536.471405895,3.25,0.0
10023133.110146964,2002122.2232608509,12025255.333407816,3.25,0.0
10034906.04318351,2002122.2232608509,12037028.26644436,6.5,0.0
10038619.648624307,2002122.2232608509,12040741.871885158,3.25,0.0
10044841.777811201,2002122.2232608509,12046964.001072053,3.25,0.0
10040221.988218602,2002122.2232608509,12042344.211479453,32.5,0.0
10059503.493290938,2002122.2232608509,12061625.71655179,32.5,0.0
10110983.720786018,2002122.2232608509,12113105.94404687,32.5,0.0
10094381.28852241,2002122.2232608509,12096503.51178326,47.5,0.0
10120850.394670235,2002122.2232608509,12122972.617931087,47.5,0.0
10110279.651663935,2002122.2232608509,12112401.874924786,47.5,0.0
10040517.118251555,2002122.2232608509,12042639.341512406,47.5,0.0
10089784.765983058,2002122.2232608509,12091906.98924391,32.5,0.0
10090444.507959936,2002122.2232608509,12092566.731220787,47.5,0.0
10119340.779275946,2002122.2232608509,12121463.002536798,4.75,0.0
10114213.609712528,2002122.2232608509,12116335.83297338,47.5,0.0
10110286.035613747,2002122.2232608509,12112408.258874599,4.75,0.0
10110093.96821973,2002122.2232608509,12112216.19148058,9.5,0.0
10113516.600748518,2002122.2232608509,12115638.82400937,9.5,0.0
10113771.589844177,2002122.2232608509,12115893.813105028,9.5,0.0
10103011.781684488,2002122.2232608509,12105134.00494534,9.5,0.0
10099875.09820395,2002122.2232608509,12101997.321464801,9.5,0.0
10096480.260268167,2002122.2232608509,12098602.483529018,9.5,0.0
10098441.420992041,2002122.2232608509,12100563.644252893,4.75,0.0
10100031.18925339,2002122.2232608509,12102153.412514241,4.75,0.0
10099689.591900934,2002122.2232608509,12101811.815161785,9.5,0.0
10100871.5101763,2002122.2232608509,12102993.73343715,9.5,0.0
10094733.096714,2002122.2232608509,12096855.31997485,9.5,0.0
10081051.999631593,2002122.2232608509,12083174.222892445,4.75,0.0
10085209.973888706,2002122.2232608509,12087332.197149558,1.1875,0.0
10083372.661502354,2002122.2232608509,12085494.884763205,4.75,0.0
10083667.933533747,2002122.2232608509,12085790.156794598,1.005451687051265,0.0
10083803.752260642,2002122.2232608509,12085925.975521494,4.75,0.0
10081627.685712654,2002122.2232608509,12083749.908973506,4.75,0.0
10074079.646860885,2002122.2232608509,12076201.870121736,1.1875,0.0
10074748.639769029,2002122.2232608509,12076870.86302988,0.4315758461115848,0.0
10074333.50198225,2002122.2232608509,12076455.7252431,1.1875,0.0
10074213.381807484,2002122.2232608509,12076335.605068335,1.1875,0.0
10076018.393541766,2002122.2232608509,12078140.616802618,1.1875,0.0
10076156.98023575,2002122.2232608509,12078279.203496601,4.75,0.0
10081380.192206366,2002122.2232608509,12083502.415467218,9.5,0.0
10078967.27845343,2002122.2232608509,12081089.501714282,9.5,0.0
10079250.585722126,2002122.2232608509,12081372.808982978,9.5,0.0
10082736.413268112,2002122.2232608509,12084858.636528963,9.5,0.0
10056649.135428103,2002122.2232608509,12058771.358688954,4.75,0.0
10056073.240166003,2002122.2232608509,12058195.463426854,9.5,0.0
10056418.360671442,2002122.2232608509,12058540.583932294,9.5,0.0
10051721.96524498,2002122.2232608509,12053844.188505832,9.5,0.0
10055908.922306376,2002122.2232608509,12058031.145567227,4.75,0.0
10053838.391255528,2002122.2232608509,12055960.61451638,4.75,0.0
10057459.78821961,2002122.2232608509,12059582.011480462,3.25,0.0
10057425.62534506,2002122.2232608509,12059547.848605912,3.25,0.0
10056241.188569186,2002122.2232608509,12058363.411830038,3.25,0.0
10056934.622726995,2002122.2232608509,12059056.845987847,3.25,0.0
10055918.798064023,2002122.2232608509,12058041.021324875,9.5,0.0
10061048.69103045,2002122.2232608509,12063170.914291302,6.5,0.0
10061783.908711279,2002122.2232608509,12063906.13197213,6.5,0.0
10063117.107911563,2002122.2232608509,12065239.331172414,3.25,0.0
10062694.241210459,2002122.2232608509,12064816.46447131,6.5,0.0
10058430.806325264,2002122.2232608509,12060553.029586116,3.25,0.0
10063196.057123873,2002122.2232608509,12065318.280384725,6.5,0.0
10066851.64791952,2002122.2232608509,12068973.871180372,3.25,0.0
10067399.418139892,2002122.2232608509,12069521.641400743,3.25,0.0
10068273.641583156,2002122.2232608509,12070395.864844007,3.25,0.0
10065557.01321852,2002122.2232608509,12067679.236479372,32.5,0.0
10040946.578050332,2002122.2232608509,12043068.801311184,3.25,0.0
10038800.91044973,2002122.2232608509,12040923.133710582,3.25,0.0
10037713.473335905,2002122.2232608509,12039835.696596757,6.5,0.0
10038452.641166214,2002122.2232608509,12040574.864427065,6.5,0.0
10035823.277415881,2002122.2232608509,12037945.500676733,6.5,0.0
10037503.532325672,2002122.2232608509,12039625.755586524,3.25,0.0
10039004.54550523,2002122.2232608509,12041126.768766081,3.25,0.0
10039864.238211647,2002122.2232608509,12041986.461472498,3.25,0.0
10041732.618712284,2002122.2232608509,12043854.841973135,3.25,0.0
10053122.024140257,2002122.2232608509,12055244.247401109,6.5,0.0
10061027.873723757,2002122.2232608509,12063150.096984608,3.25,0.0
10061910.63896589,2002122.2232608509,12064032.862226741,3.25,0.0
10057550.25023369,2002122.2232608509,12059672.47349454,32.5,0.0
10063953.160999801,2002122.2232608509,12066075.384260653,32.5,0.0
10091828.58086475,2002122.2232608509,12093950.804125601,32.5,0.0
10060524.533745538,2002122.2232608509,12062646.75700639,47.5,0.0
10018658.154445142,2002122.2232608509,12020780.377705993,32.5,0.0
10022248.408872848,2002122.2232608509,12024370.6321337,32.5,0.0
10034800.460283373,2002122.2232608509,12036922.683544224,32.5,0.0
10063034.06023185,2002122.2232608509,12065156.283492701,6.5,0.0
10061220.476695038,2002122.2232608509,12063342.69995589,6.5,0.0
10069300.87793239,2002122.2232608509,12071423.101193242,6.5,0.0
10068730.36055258,2002122.2232608509,12070852.58381343,4.75,0.0
10067957.261971656,2002122.2232608509,12070079.485232508,4.75,0.0
10068449.818413002,2002122.2232608509,12070572.041673854,9.5,0.0
10067317.630576547,2002122.2232608509,12069439.853837399,4.75,0.0
10067700.297457725,2002122.2232608509,12069822.520718576,47.5,0.0
10045036.388294369,2002122.2232608509,12047158.61155522,47.5,0.0
10052840.772604704,2002122.2232608509,12054962.995865555,4.75,0.0
10052922.901749713,2002122.2232608509,12055045.125010565,4.75,0.0
10053533.632250266,2002122.2232608509,12055655.855511118,4.75,0.0
10054400.362385022,2002122.2232608509,12056522.585645873,9.5,0.0
10056343.215682752,2002122.2232608509,12058465.438943604,9.5,0.0
10049015.217148725,2002122.2232608509,12051137.440409577,4.75,0.0
10044079.493090414,2002122.2232608509,12046201.716351265,9.5,0.0
10045765.559696801,2002122.2232608509,12047887.782957653,6.5,0.0
10046340.10130553,2002122.2232608509,12048462.324566381,4.75,0.0
10047801.559322743,2002122.2232608509,12049923.782583594,9.5,0.0
10049811.249816988,2002122.2232608509,12051933.47307784,9.5,0.0
10055087.17380468,2002122.2232608509,12057209.397065531,9.5,0.0
10082426.40563434,2002122.2232608509,12084548.628895191,9.5,0.0
10094669.739725348,2002122.2232608509,12096791.9629862,4.75,0.0
10096641.816019876,2002122.2232608509,12098764.039280728,4.75,0.0
10093415.947694905,2002122.2232608509,12095538.170955757,4.75,0.0
10094597.65730908,2002122.2232608509,12096719.880569931,47.5,0.0
10023069.661416361,2002122.2232608509,12025191.884677213,47.5,0.0
9988109.283424653,2002122.2232608509,11990231.506685505,47.5,0.0
10041760.666026557,2002122.2232608509,12043882.889287408,32.5,0.0
10016056.10794198,2002122.2232608509,12018178.331202831,47.5,0.0
9990014.38180068,2002122.2232608509,11992136.605061531,32.5,0.0
10008525.675914794,2002122.2232608509,12010647.899175646,6.5,0.0
10013221.569804356,2002122.2232608509,12015343.793065207,3.25,0.0
10010386.475648573,2002122.2232608509,12012508.698909424,6.5,0.0
10006367.884829523,2002122.2232608509,12008490.108090375,3.25,0.0
10006637.132174639,2002122.2232608509,12008759.35543549,3.25,0.0
10008212.727194117,2002122.2232608509,12010334.950454969,6.5,0.0
10012298.041689456,2002122.2232608509,12014420.264950307,6.5,0.0
9998448.874486104,2002122.2232608509,12000571.097746955,6.5,0.0
9990445.534899285,2002122.2232608509,11992567.758160137,3.25,0.0
9995550.673233908,2002122.2232608509,11997672.89649476,3.25,0.0
9994842.432585003,2002122.2232608509,11996964.655845854,3.25,0.0
9992419.518163523,2002122.2232608509,11994541.741424374,0.8125,0.0
9992490.32128645,2002122.2232608509,11994612.5445473,0.8125,0.0
9993282.781195475,2002122.2232608509,11995405.004456326,3.25,0.0
9995823.915260792,2002122.2232608509,11997946.138521643,6.5,0.0
9990497.550198082,2002122.2232608509,11992619.773458933,6.5,0.0
9993250.499797504,2002122.2232608509,11995372.723058356,3.25,0.0
9993308.227027282,2002122.2232608509,11995430.450288134,3.25,0.0
9994920.907105912,2002122.2232608509,11997043.130366763,3.25,0.0
9993839.837884238,2002122.2232608509,11995962.06114509,3.25,0.0
9994819.439175515,2002122.2232608509,11996941.662436366,3.25,0.0
9995268.903501956,2002122.2232608509,11997391.126762807,3.25,0.0
9994587.201824108,2002122.2232608509,11996709.42508496,3.25,0.0
9995609.706879603,2002122.2232608509,11997731.930140454,6.5,0.0
9993931.46725735,2002122.2232608509,11996053.690518202,6.5,0.0
9993471.965911478,2002122.2232608509,11995594.18917233,6.5,0.0
9993891.219532056,2002122.2232608509,11996013.442792907,6.5,0.0
9990289.315094968,2002122.2232608509,11992411.53835582,6.5,0.0
9991512.499213476,2002122.2232608509,11993634.722474327,6.5,0.0
9989464.124450494,2002122.2232608509,11991586.347711345,6.5,0.0
9987490.92108489,2002122.2232608509,11989613.144345742,6.5,0.0
10000495.41768683,2002122.2232608509,12002617.64094768,3.25,0.0
9997075.608292507,2002122.2232608509,11999197.831553359,3.25,0.0
9996677.837193381,2002122.2232608509,11998800.060454233,6.5,0.0
9984926.92713395,2002122.2232608509,11987049.150394801,6.5,0.0
9982892.188939812,2002122.2232608509,11985014.412200663,3.25,0.0
9985286.427249392,2002122.2232608509,11987408.650510244,3.25,0.0
9985516.310011301,2002122.2232608509,11987638.533272153,6.5,0.0
9986166.29908212,2002122.2232608509,11988288.522342972,6.5,0.0
9983532.845453085,2002122.2232608509,11985655.068713937,9.5,0.0
9988095.504908403,2002122.2232608509,11990217.728169255,6.5,0.0
9981508.815386381,2002122.2232608509,11983631.038647233,3.25,0.0
9980346.228017779,2002122.2232608509,11982468.45127863,0.8125,0.0
9980140.565555094,2002122.2232608509,11982262.788815945,0.8125,0.0
9979770.54106627,2002122.2232608509,11981892.764327122,6.5,0.0
9982127.63125498,2002122.2232608509,11984249.854515832,6.5,0.0
9984980.436495902,2002122.2232608509,11987102.659756754,6.5,0.0
9983907.581802068,2002122.2232608509,11986029.80506292,6.5,0.0
9984692.88981559,2002122.2232608509,11986815.113076441,6.5,0.0
9990616.860269135,2002122.2232608509,11992739.083529986,6.5,0.0
9991421.392863046,2002122.2232608509,11993543.616123898,6.5,0.0
9989158.223983996,2002122.2232608509,11991280.447244847,4.75,0.0
9990497.668618295,2002122.2232608509,11992619.891879147,3.25,0.0
9989945.311212143,2002122.2232608509,11992067.534472995,3.25,0.0
9990145.716977824,2002122.2232608509,11992267.940238675,4.75,0.0
9985023.97194421,2002122.2232608509,11987146.19520506,4.75,0.0
9987384.476329226,2002122.2232608509,11989506.699590078,6.5,0.0
9986636.5889234,2002122.2232608509,11988758.812184252,6.5,0.0
9987563.939844301,2002122.2232608509,11989686.163105153,6.5,0.0
9987666.831854703,2002122.2232608509,11989789.055115554,6.5,0.0
9987454.222064203,2002122.2232608509,11989576.445325054,6.5,0.0
9987701.204644464,2002122.2232608509,11989823.427905316,6.5,0.0
9988002.957439756,2002122.2232608509,11990125.180700608,6.5,0.0
9988112.634748586,2002122.2232608509,11990234.858009437,6.5,0.0
9988283.976595862,2002122.2232608509,11990406.199856713,6.5,0.0
9989531.016105652,2002122.2232608509,11991653.239366503,6.5,0.0
9993353.865399819,2002122.2232608509,11995476.08866067,6.5,0.0
9991909.787316376,2002122.2232608509,11994032.010577228,4.75,0.0
9991022.371773226,2002122.2232608509,11993144.595034078,9.5,0.0
9989166.939306717,2002122.2232608509,11991289.162567569,6.5,0.0
9992089.971029192,2002122.2232608509,11994212.194290044,9.5,0.0
9995550.679794066,2002122.2232608509,11997672.903054917,9.5,0.0
9998387.251999607,2002122.2232608509,12000509.475260459,4.75,0.0
10001643.527426844,2002122.2232608509,12003765.750687696,4.75,0.0
9999572.524523104,2002122.2232608509,12001694.747783955,4.75,0.0
9997798.054460142,2002122.2232608509,11999920.277720993,4.75,0.0
9998344.286286617,2002122.2232608509,12000466.509547468,9.5,0.0
9997830.654906506,2002122.2232608509,11999952.878167357,9.5,0.0
9995646.540472101,2002122.2232608509,11997768.763732953,9.5,0.0
10010118.692598155,2002122.2232608509,12012240.915859006,9.5,0.0
10010107.278785193,2002122.2232608509,12012229.502046045,4.75,0.0
10010703.000827054,2002122.2232608509,12012825.224087905,4.75,0.0
10013126.799047584,2002122.2232608509,12015249.022308435,4.75,0.0
10015305.402810927,2002122.2232608509,12017427.626071779,4.75,0.0
10012060.330460638,2002122.2232608509,12014182.55372149,47.5,0.0
10040933.042652752,2002122.2232608509,12043055.265913604,47.5,0.0
10022511.687379511,2002122.2232608509,12024633.910640363,47.5,0.0
10015920.743500326,2002122.2232608509,12018042.966761177,47.5,0.0
10007458.335570341,2002122.2232608509,12009580.558831193,47.5,0.0
10017624.72617369,2002122.2232608509,12019746.949434541,9.5,0.0
10018508.847303044,2002122.2232608509,12020631.070563896,4.75,0.0
10020888.600609219,2002122.2232608509,12023010.82387007,4.75,0.0
10016801.190121733,2002122.2232608509,12018923.413382584,4.75,0.0
10017019.585905587,2002122.2232608509,12019141.809166439,9.5,0.0
10017948.615728674,2002122.2232608509,12020070.838989526,9.5,0.0
10020442.948249761,2002122.2232608509,12022565.171510613,9.5,0.0
10027703.886723312,2002122.2232608509,12029826.109984163,9.5,0.0
10023447.18282799,2002122.2232608509,12025569.406088842,4.75,0.0
10016935.383128298,2002122.2232608509,12019057.60638915,9.5,0.0
10018765.943195654,2002122.2232608509,12020888.166456506,9.5,0.0
10019630.874298548,2002122.2232608509,12021753.0975594,9.5,0.0
10019306.629347177,2002122.2232608509,12021428.852608029,4.75,0.0
10018370.388616232,2002092.1914275018,12020462.580043733,9.5,2.4999999999999964
10019440.093025766,2002288.474975681,12021728.568001447,9.5,2.4999999999999964
10020464.46172472,2001465.5142852238,12021929.976009944,7.794474657190045,0.0
10020592.813430153,2001435.4923025095,12022028.305732662,9.5,2.4999999999999964
10018502.7024959,2001361.1716224423,12019863.874118343,4.75,0.0
10018045.949926019,2001361.1716224423,12019407.12154846,4.75,0.0
10017599.962568745,2001361.1716224423,12018961.134191187,9.5,0.0
10019487.505685234,2001361.1716224423,12020848.677307677,9.5,0.0
10021254.788334794,2001361.1716224423,12022615.959957236,9.5,0.0
10019267.857556378,2001361.1716224423,12020629.02917882,9.5,0.0
10017878.95238414,2001361.1716224423,12019240.124006582,9.5,0.0
10010126.677433548,2001361.1716224423,12011487.84905599,9.5,0.0
10012606.53224909,2001361.1716224423,12013967.703871531,4.75,0.0
10014774.238432836,2001361.1716224423,12016135.410055278,9.5,0.0
10009114.074391795,2001361.1716224423,12010475.246014237,9.5,0.0
10009417.365153605,2001361.1716224423,12010778.536776047,9.5,0.0
9997035.308966506,2001361.1716224423,11998396.480588948,9.5,0.0
9986621.664995728,2001361.1716224423,11987982.83661817,4.75,0.0
9982186.917718293,2001361.1716224423,11983548.089340735,4.75,0.0
9980953.301979112,2001361.1716224423,11982314.473601554,0.9894238108349698,0.0
9982491.195788367,2001361.1716224423,11983852.367410809,0.7130948113912212,0.0
9982213.345845437,2001361.1716224423,11983574.517467879,4.741485132696917,0.0
9980425.890739487,2001361.1716224423,11981787.06236193,1.1759757542350402,0.0
9980479.009352958,2001361.1716224423,11981840.1809754,1.1210155110972486,0.0
9981317.409880536,2001361.1716224423,11982678.581502978,1.0944687430500954,0.0
9983517.978075642,2001361.1716224423,11984879.149698084,4.451984948138298,0.0
9972444.364109129,2001361.1716224423,11973805.53573157,3.25,0.0
9974503.632641684,2001361.1716224423,11975864.804264126,6.527943779775077,0.0
9969965.892591173,2001361.1716224423,11971327.064213615,3.516589672009526,0.0
9970815.999670304,2001361.1716224423,11972177.171292746,3.636249759859328,0.0
9970238.57497717,2001361.1716224423,11971599.746599613,6.5,0.0
9962502.648706462,2001361.1716224423,11963863.820328904,6.5,0.0
9963396.257208446,2001361.1716224423,11964757.428830888,6.5,0.0
9964803.468692644,2001361.1716224423,11966164.640315086,6.5,0.0
9964725.38806885,2001361.1716224423,11966086.559691291,3.25,0.0
9965375.633553449,2001361.1716224423,11966736.805175891,3.25,0.0
9965205.207318904,2001361.1716224423,11966566.378941346,6.5,0.0
9961424.71655384,2001361.1716224423,11962785.888176283,3.25,0.0
9958207.89200016,2001361.1716224423,11959569.063622601,3.25,0.0
9960330.041434191,2001361.1716224423,11961691.213056633,3.25,0.0
9960281.811670905,2001361.1716224423,11961642.983293347,3.25,0.0
9958974.760327924,2001361.1716224423,11960335.931950366,6.5,0.0
9960868.90221536,2001361.1716224423,11962230.073837802,6.5,0.0
9960427.765708912,2001361.1716224423,11961788.937331354,6.5,0.0
9959627.660545485,2001361.1716224423,11960988.832167927,6.5,0.0
9960642.045808006,2001361.1716224423,11962003.217430448,3.25,0.0
9959968.674036806,2001361.1716224423,11961329.845659249,6.5,0.0
9960562.420769675,2001361.1716224423,11961923.592392117,6.5,0.0
9962790.379710525,2001361.1716224423,11964151.551332967,6.5,0.0
9964646.373023642,2001361.1716224423,11966007.544646084,6.5,0.0
9963686.757195864,2001361.1716224423,11965047.928818306,6.5,0.0
9963062.080971636,2001361.1716224423,11964423.252594078,6.5,0.0
9955709.892758226,2001361.1716224423,11957071.064380668,6.5,0.0
9955362.386094809,2001361.1716224423,11956723.55771725,6.5,0.0
9951788.099009022,2001361.1716224423,11953149.270631464,6.5,0.0
9946873.709870776,2001361.1716224423,11948234.881493218,3.25,0.0
9952884.862459539,2001361.1716224423,11954246.03408198,3.25,0.0
9952583.624547318,2001361.1716224423,11953944.79616976,6.5,0.0
9943673.537581224,2001361.1716224423,11945034.709203666,6.5,0.0
9945806.301127492,2001361.1716224423,11947167.472749934,3.25,0.0
9944263.898505772,2001361.1716224423,11945625.070128214,3.25,0.0
9941453.60632092,2001361.1716224423,11942814.777943362,0.8125,0.0
9940998.11860719,2001361.1716224423,11942359.290229632,3.25,0.0
9942878.258771243,2001361.1716224423,11944239.430393685,0.8125,0.0
9943418.62555448,2001361.1716224423,11944779.797176922,3.25,0.0
9941728.331097603,2001361.1716224423,11943089.502720045,6.5,0.0
9940951.453772815,2001361.1716224423,11942312.625395257,3.25,0.0
9939735.254425336,2001361.1716224423,11941096.426047778,3.25,0.0
9939301.541453121,2001361.1716224423,11940662.713075563,6.5,0.0
9939481.9416094,2001361.1716224423,11940843.113231841,3.25,0.0
9940501.83573051,2001361.1716224423,11941863.007352952,6.5,0.0
9946217.956901679,2001361.1716224423,11947579.12852412,6.5,0.0
9949306.80686683,2001361.1716224423,11950667.978489272,3.25,0.0
9944403.488285247,2001361.1716224423,11945764.65990769,3.25,0.0
9944565.539320504,2001361.1716224423,11945926.710942946,6.5,0.0
9943925.270844433,2001361.1716224423,11945286.442466876,6.5,0.0
9940565.810672864,2001361.1716224423,11941926.982295306,6.5,0.0
9936296.758765329,2001361.1716224423,11937657.93038777,6.5,0.0
9930923.184817346,2001361.1716224423,11932284.356439788,6.5,0.0
9931203.317888474,2001361.1716224423,11932564.489510916,3.25,0.0
9933236.500434302,2001361.1716224423,11934597.672056744,3.25,0.0
9932270.815414311,2001361.1716224423,11933631.987036753,3.25,0.0
9933922.05266204,2001361.1716224423,11935283.224284481,3.25,0.0
9934931.932565827,2001361.1716224423,11936293.104188269,3.25,0.0
9933788.156648736,2001361.1716224423,11935149.328271179,6.5,0.0
9934874.684686545,2001361.1716224423,11936235.856308987,3.25,0.0
9934350.861744286,2001361.1716224423,11935712.033366729,6.5,0.0
9934357.967626188,2001361.1716224423,11935719.13924863,6.5,0.0
9935166.185782954,2001361.1716224423,11936527.357405396,3.25,0.0
9934804.314464798,2001361.1716224423,11936165.48608724,3.25,0.0
9934173.74982456,2001361.1716224423,11935534.921447001,6.5,0.0
9931933.390671264,2001361.1716224423,11933294.562293706,6.5,0.0
9933196.642055534,2001361.1716224423,11934557.813677976,6.5,0.0
9921756.97831128,2001361.1716224423,11923118.149933722,6.5,0.0
9917915.420304751,2001361.1716224423,11919276.591927193,3.25,0.0
9915935.002032556,2001361.1716224423,11917296.173654998,3.25,0.0
9910810.493328871,2001361.1716224423,11912171.664951313,3.25,0.0
9907624.478186201,2001361.1716224423,11908985.649808643,0.0,0.0
9907624.478186201,2001361.1716224423,11908985.649808643,0.0,0.0
9907624.478186201,2001361.1716224423,11908985.649808643,0.0,0.0
9907576.17851687,2001361.1716224423,11908937.350139312,0.8125,0.0
9906410.2251184,2001361.1716224423,11907771.396740843,0.8125,0.0
9907200.261282949,2001361.1716224423,11908561.43290539,0.0,0.0
9907151.963681675,2001361.1716224423,11908513.135304118,0.8125,0.0
9907264.246931145,2001361.1716224423,11908625.418553587,3.25,0.0
9906505.054596769,2001361.1716224423,11907866.22621921,6.5,0.0
9906887.94753084,2001361.1716224423,11908249.119153282,6.5,0.0
9904089.659107916,2001361.1716224423,11905450.830730358,3.25,0.0
9902364.751440495,2001361.1716224423,11903725.923062937,3.25,0.0
9903345.113308774,2001361.1716224423,11904706.284931216,3.25,0.0
9900875.242157238,2001361.1716224423,11902236.41377968,6.5,0.0
9898423.382777376,2001361.1716224423,11899784.554399818,3.25,0.0
9898940.86019065,2001361.1716224423,11900302.031813093,6.5,0.0
9895001.368558995,2001361.1716224423,11896362.540181438,3.25,0.0
9896821.038428312,2001361.1716224423,11898182.210050754,3.25,0.0
9898768.509126686,2001361.1716224423,11900129.680749128,3.25,0.0
9898419.669648645,2001361.1716224423,11899780.841271088,6.5,0.0
9899933.89490037,2001361.1716224423,11901295.066522812,6.5,0.0
9899800.600496182,2001361.1716224423,11901161.772118624,6.5,0.0
9894504.753396662,2001361.1716224423,11895865.925019104,6.5,0.0
9897880.402778495,2001361.1716224423,11899241.574400937,6.5,0.0
9892301.019198552,2001361.1716224423,11893662.190820994,6.5,0.0
9884499.493701804,2001361.1716224423,11885860.665324247,6.5,0.0
9886938.682460703,2001361.1716224423,11888299.854083145,3.25,0.0
9888244.265006796,2001361.1716224423,11889605.436629238,3.25,0.0
9889176.271501103,2001361.1716224423,11890537.443123545,3.25,0.0
9889993.16591366,2001361.1716224423,11891354.337536102,3.25,0.0
9889638.082514701,2001361.1716224423,11890999.254137143,3.25,0.0
9889701.694047589,2001361.1716224423,11891062.865670031,3.25,0.0
9889033.691770589,2001361.1716224423,11890394.863393031,6.5,0.0
9887797.058104824,2001361.1716224423,11889158.229727266,6.5,0.0
9894420.169104232,2001361.1716224423,11895781.340726674,6.5,0.0
9895007.877509153,2001361.1716224423,11896369.049131595,3.25,0.0
9895353.29014377,2001361.1716224423,11896714.461766211,3.25,0.0
9894985.987329865,2001361.1716224423,11896347.158952307,3.25,0.0
9899766.389074402,2001361.1716224423,11901127.560696844,6.5,0.0
9906768.042311214,2001361.1716224423,11908129.213933656,3.25,0.0
9906199.442058867,2001361.1716224423,11907560.613681309,3.25,0.0
9900920.618242031,2001361.1716224423,11902281.789864473,32.5,0.0
9932223.622201152,2001361.1716224423,11933584.793823594,32.5,0.0
9939413.375493083,2001361.1716224423,11940774.547115525,47.5,0.0
9907892.742346326,2001361.1716224423,11909253.913968768,47.5,0.0
9929349.125726081,2001361.1716224423,11930710.297348524,4.75,0.0
9922580.653750585,2001361.1716224423,11923941.825373027,47.5,0.0
9933975.764070818,2001361.1716224423,11935336.93569326,4.75,0.0
9928275.606661506,2001361.1716224423,11929636.778283948,9.5,0.0
9926921.272795994,2001361.1716224423,11928282.444418436,4.75,0.0
9927950.391526485,2001361.1716224423,11929311.563148927,4.75,0.0
9921187.654810224,2001361.1716224423,11922548.826432666,9.5,0.0
9918998.98798393,2001361.1716224423,11920360.159606373,4.75,0.0
9916118.497855354,2001361.1716224423,11917479.669477796,4.75,0.0
9915185.550759647,2001361.1716224423,11916546.72238209,4.75,0.0
9912262.19658326,2001361.1716224423,11913623.368205702,0.24200236335854303,0.0
9912384.388763674,2001361.1716224423,11913745.560386116,1.1875,0.0
9910262.799770456,2001361.1716224423,11911623.971392898,1.1875,0.0
9908499.430898454,2001361.1716224423,11909860.602520896,0.0,0.0
9908499.430898454,2001361.1716224423,11909860.602520896,0.0,0.0
9908499.430898454,2001361.1716224423,11909860.602520896,0.0,0.0
9908428.832840009,2001361.1716224423,11909790.00446245,1.1875,0.0
9906182.12307779,2001361.1716224423,11907543.294700231,1.1875,0.0
9902034.833612917,2001361.1716224423,11903396.00523536,1.1875,0.0
9900750.29603625,2001361.1716224423,11902111.467658693,0.0,0.0
9900750.29603625,2001361.1716224423,11902111.467658693,0.0,0.0
9900679.75319039,2001361.1716224423,11902040.924812833,1.1875,0.0
9899884.298186515,2001361.1716224423,11901245.469808957,1.1875,0.0
9900863.468374541,2001361.1716224423,11902224.639996983,1.1875,0.0
9899876.441456703,2001361.1716224423,11901237.613079146,4.75,0.0
9900721.069193093,2001361.1716224423,11902082.240815535,1.1875,0.0
9901016.589917937,2001361.1716224423,11902377.76154038,1.1875,0.0
9901961.742263267,2001361.1716224423,11903322.913885709,9.5,0.0
9906764.286305526,2001361.1716224423,11908125.457927968,4.75,0.0
9909191.4230895,2001361.1716224423,11910552.594711943,4.75,0.0
9906674.47161577,2001361.1716224423,11908035.643238213,4.75,0.0
9900762.38822418,2001361.1716224423,11902123.559846623,4.75,0.0
9902706.092552535,2001361.1716224423,11904067.264174977,4.75,0.0
9898541.270235239,2001361.1716224423,11899902.44185768,9.5,0.0
9901791.501043636,2001361.1716224423,11903152.672666078,9.5,0.0
9879893.307301076,2001361.1716224423,11881254.478923518,9.5,0.0
9873208.885024905,2001361.1716224423,11874570.056647347,3.25,0.0
9876407.056758339,2001361.1716224423,11877768.22838078,3.25,0.0
9882405.892258544,2001361.1716224423,11883767.063880986,3.25,0.0
9875457.246917458,2001361.1716224423,11876818.4185399,3.25,0.0
9879374.30287483,2001361.1716224423,11880735.474497272,3.25,0.0
9880105.135352615,2001361.1716224423,11881466.306975057,3.25,0.0
9882591.491598424,2001361.1716224423,11883952.663220866,3.25,0.0
9881188.75630104,2001361.1716224423,11882549.927923482,6.5,0.0
9886042.457031466,2001361.1716224423,11887403.628653908,6.5,0.0
9884682.971999498,2001361.1716224423,11886044.14362194,3.25,0.0
9886946.774441235,2001361.1716224423,11888307.946063677,3.25,0.0
9887554.861838056,2001361.1716224423,11888916.033460498,3.25,0.0
9888212.704928689,2001361.1716224423,11889573.87655113,3.25,0.0
9892362.715033872,2001361.1716224423,11893723.886656314,3.25,0.0
9888370.031130636,2001361.1716224423,11889731.202753078,32.5,0.0
9852684.436040036,2001361.1716224423,11854045.607662478,32.5,0.0
9836657.598781426,2001361.1716224423,11838018.770403868,6.5,0.0
9840554.200903438,2001361.1716224423,11841915.37252588,6.5,0.0
9838078.915031526,2001361.1716224423,11839440.086653968,6.5,0.0
9842280.519858874,2001361.1716224423,11843641.691481316,6.5,0.0
9849328.340984104,2001361.1716224423,11850689.512606546,6.5,0.0
9835117.426530339,2001361.1716224423,11836478.59815278,3.25,0.0
9835345.746211158,2001361.1716224423,11836706.9178336,3.25,0.0
9834606.203766208,2001361.1716224423,11835967.37538865,3.25,0.0
